87243.000000,500.000000,0.000000,0.000000,84550.000000,2193.000000,0.823421,0.754528,10.000000,0.000000,0.000000,50.000000
173943.000000,500.000000,0.000000,0.000000,169100.000000,4343.000000,0.925941,0.619127,10.000000,0.000000,0.000000,100.000000
347343.000000,500.000000,0.000000,0.000000,338200.000000,8643.000000,0.901969,0.653580,10.000000,0.000000,0.000000,200.000000
520743.000000,500.000000,0.000000,0.000000,507300.000000,12943.000000,0.908905,0.697784,10.000000,0.000000,0.000000,300.000000
694143.000000,500.000000,0.000000,0.000000,676400.000000,17243.000000,0.907987,0.583433,10.000000,0.000000,0.000000,400.000000
16853.000000,500.000000,0.000000,1610.000000,12550.000000,2193.000000,0.938590,0.358008,10.000000,0.000000,10.000000,50.000000
31553.000000,500.000000,0.000000,1610.000000,25100.000000,4343.000000,0.923799,0.432365,10.000000,0.000000,10.000000,100.000000
60953.000000,500.000000,0.000000,1610.000000,50200.000000,8643.000000,0.940630,0.388687,10.000000,0.000000,10.000000,200.000000
90353.000000,500.000000,0.000000,1610.000000,75300.000000,12943.000000,0.941446,0.396985,10.000000,0.000000,10.000000,300.000000
119753.000000,500.000000,0.000000,1610.000000,100400.000000,17243.000000,0.961746,0.237575,10.000000,0.000000,10.000000,400.000000
73293.000000,500.000000,0.000000,8050.000000,62550.000000,2193.000000,0.959604,0.271538,10.000000,0.000000,50.000000,50.000000
137993.000000,500.000000,0.000000,8050.000000,125100.000000,4343.000000,0.957462,0.229534,10.000000,0.000000,50.000000,100.000000
267393.000000,500.000000,0.000000,8050.000000,250200.000000,8643.000000,0.951953,0.330262,10.000000,0.000000,50.000000,200.000000
396793.000000,500.000000,0.000000,8050.000000,375300.000000,12943.000000,0.953994,0.269800,10.000000,0.000000,50.000000,300.000000
526193.000000,500.000000,0.000000,8050.000000,500400.000000,17243.000000,0.963481,0.224386,10.000000,0.000000,50.000000,400.000000
143843.000000,500.000000,0.000000,16100.000000,125050.000000,2193.000000,0.960930,0.252675,10.000000,0.000000,100.000000,50.000000
271043.000000,500.000000,0.000000,16100.000000,250100.000000,4343.000000,0.958890,0.345280,10.000000,0.000000,100.000000,100.000000
525443.000000,500.000000,0.000000,16100.000000,500200.000000,8643.000000,0.967153,0.237751,10.000000,0.000000,100.000000,200.000000
779843.000000,500.000000,0.000000,16100.000000,750300.000000,12943.000000,0.946343,0.278105,10.000000,0.000000,100.000000,300.000000
1034243.000000,500.000000,0.000000,16100.000000,1000400.000000,17243.000000,0.962256,0.176182,10.000000,0.000000,100.000000,400.000000
214393.000000,500.000000,0.000000,24150.000000,187550.000000,2193.000000,0.955728,0.309614,10.000000,0.000000,150.000000,50.000000
404093.000000,500.000000,0.000000,24150.000000,375100.000000,4343.000000,0.953790,0.247827,10.000000,0.000000,150.000000,100.000000
783493.000000,500.000000,0.000000,24150.000000,750200.000000,8643.000000,0.944405,0.341807,10.000000,0.000000,150.000000,200.000000
1162893.000000,500.000000,0.000000,24150.000000,1125300.000000,12943.000000,0.971233,0.162688,10.000000,0.000000,150.000000,300.000000
1542293.000000,500.000000,0.000000,24150.000000,1500400.000000,17243.000000,0.975212,0.182246,10.000000,0.000000,150.000000,400.000000
284943.000000,500.000000,0.000000,32200.000000,250050.000000,2193.000000,0.957054,0.230281,10.000000,0.000000,200.000000,50.000000
537143.000000,500.000000,0.000000,32200.000000,500100.000000,4343.000000,0.973171,0.198224,10.000000,0.000000,200.000000,100.000000
1041543.000000,500.000000,0.000000,32200.000000,1000200.000000,8643.000000,0.963889,0.197568,10.000000,0.000000,200.000000,200.000000
1545943.000000,500.000000,0.000000,32200.000000,1500300.000000,12943.000000,0.970621,0.153164,10.000000,0.000000,200.000000,300.000000
2050343.000000,500.000000,0.000000,32200.000000,2000400.000000,17243.000000,0.954402,0.293025,10.000000,0.000000,200.000000,400.000000
16853.000000,500.000000,1610.000000,0.000000,12550.000000,2193.000000,0.923799,0.376516,10.000000,10.000000,0.000000,50.000000
31553.000000,500.000000,1610.000000,0.000000,25100.000000,4343.000000,0.935428,0.390892,10.000000,10.000000,0.000000,100.000000
60953.000000,500.000000,1610.000000,0.000000,50200.000000,8643.000000,0.941446,0.367070,10.000000,10.000000,0.000000,200.000000
90353.000000,500.000000,1610.000000,0.000000,75300.000000,12943.000000,0.921351,0.429484,10.000000,10.000000,0.000000,300.000000
119753.000000,500.000000,1610.000000,0.000000,100400.000000,17243.000000,0.946853,0.356241,10.000000,10.000000,0.000000,400.000000
6463.000000,500.000000,1610.000000,1610.000000,550.000000,2193.000000,0.894522,0.412810,10.000000,10.000000,10.000000,50.000000
9163.000000,500.000000,1610.000000,1610.000000,1100.000000,4343.000000,0.919004,0.363050,10.000000,10.000000,10.000000,100.000000
14563.000000,500.000000,1610.000000,1610.000000,2200.000000,8643.000000,0.890136,0.436457,10.000000,10.000000,10.000000,200.000000
19963.000000,500.000000,1610.000000,1610.000000,3300.000000,12943.000000,0.903193,0.424865,10.000000,10.000000,10.000000,300.000000
25363.000000,500.000000,1610.000000,1610.000000,4400.000000,17243.000000,0.925023,0.326503,10.000000,10.000000,10.000000,400.000000
14903.000000,500.000000,1610.000000,8050.000000,2550.000000,2193.000000,0.934000,0.332318,10.000000,10.000000,50.000000,50.000000
19603.000000,500.000000,1610.000000,8050.000000,5100.000000,4343.000000,0.939304,0.343260,10.000000,10.000000,50.000000,100.000000
29003.000000,500.000000,1610.000000,8050.000000,10200.000000,8643.000000,0.948281,0.289364,10.000000,10.000000,50.000000,200.000000
38403.000000,500.000000,1610.000000,8050.000000,15300.000000,12943.000000,0.929001,0.372750,10.000000,10.000000,50.000000,300.000000
47803.000000,500.000000,1610.000000,8050.000000,20400.000000,17243.000000,0.939916,0.347256,10.000000,10.000000,50.000000,400.000000
25453.000000,500.000000,1610.000000,16100.000000,5050.000000,2193.000000,0.946445,0.330547,10.000000,10.000000,100.000000,50.000000
32653.000000,500.000000,1610.000000,16100.000000,10100.000000,4343.000000,0.964195,0.209133,10.000000,10.000000,100.000000,100.000000
47053.000000,500.000000,1610.000000,16100.000000,20200.000000,8643.000000,0.957462,0.233337,10.000000,10.000000,100.000000,200.000000
61453.000000,500.000000,1610.000000,16100.000000,30300.000000,12943.000000,0.930429,0.376779,10.000000,10.000000,100.000000,300.000000
75853.000000,500.000000,1610.000000,16100.000000,40400.000000,17243.000000,0.956238,0.218555,10.000000,10.000000,100.000000,400.000000
36003.000000,500.000000,1610.000000,24150.000000,7550.000000,2193.000000,0.944201,0.360340,10.000000,10.000000,150.000000,50.000000
45703.000000,500.000000,1610.000000,24150.000000,15100.000000,4343.000000,0.954402,0.327873,10.000000,10.000000,150.000000,100.000000
65103.000000,500.000000,1610.000000,24150.000000,30200.000000,8643.000000,0.945425,0.291243,10.000000,10.000000,150.000000,200.000000
84503.000000,500.000000,1610.000000,24150.000000,45300.000000,12943.000000,0.942773,0.341728,10.000000,10.000000,150.000000,300.000000
103903.000000,500.000000,1610.000000,24150.000000,60400.000000,17243.000000,0.954198,0.246465,10.000000,10.000000,150.000000,400.000000
46553.000000,500.000000,1610.000000,32200.000000,10050.000000,2193.000000,0.966745,0.201915,10.000000,10.000000,200.000000,50.000000
58753.000000,500.000000,1610.000000,32200.000000,20100.000000,4343.000000,0.963889,0.244568,10.000000,10.000000,200.000000,100.000000
83153.000000,500.000000,1610.000000,32200.000000,40200.000000,8643.000000,0.957564,0.225157,10.000000,10.000000,200.000000,200.000000
107553.000000,500.000000,1610.000000,32200.000000,60300.000000,12943.000000,0.958380,0.223914,10.000000,10.000000,200.000000,300.000000
131953.000000,500.000000,1610.000000,32200.000000,80400.000000,17243.000000,0.952362,0.316837,10.000000,10.000000,200.000000,400.000000
73293.000000,500.000000,8050.000000,0.000000,62550.000000,2193.000000,0.958890,0.256897,10.000000,50.000000,0.000000,50.000000
137993.000000,500.000000,8050.000000,0.000000,125100.000000,4343.000000,0.967051,0.235677,10.000000,50.000000,0.000000,100.000000
