87243.000000,500.000000,0.000000,0.000000,84550.000000,2193.000000,0.819715,1.704139,10.000000,0.000000,0.000000,50.000000
173943.000000,500.000000,0.000000,0.000000,169100.000000,4343.000000,0.845685,1.836023,10.000000,0.000000,0.000000,100.000000
347343.000000,500.000000,0.000000,0.000000,338200.000000,8643.000000,0.852415,2.008593,10.000000,0.000000,0.000000,200.000000
520743.000000,500.000000,0.000000,0.000000,507300.000000,12943.000000,0.842439,2.376994,10.000000,0.000000,0.000000,300.000000
694143.000000,500.000000,0.000000,0.000000,676400.000000,17243.000000,0.828424,1.923607,10.000000,0.000000,0.000000,400.000000
16853.000000,500.000000,0.000000,1610.000000,12550.000000,2193.000000,0.877039,1.276410,10.000000,0.000000,10.000000,50.000000
31553.000000,500.000000,0.000000,1610.000000,25100.000000,4343.000000,0.899525,1.370161,10.000000,0.000000,10.000000,100.000000
60953.000000,500.000000,0.000000,1610.000000,50200.000000,8643.000000,0.864608,1.227817,10.000000,0.000000,10.000000,200.000000
90353.000000,500.000000,0.000000,1610.000000,75300.000000,12943.000000,0.872447,1.614843,10.000000,0.000000,10.000000,300.000000
119753.000000,500.000000,0.000000,1610.000000,100400.000000,17243.000000,0.907759,1.537367,10.000000,0.000000,10.000000,400.000000
73293.000000,500.000000,0.000000,8050.000000,62550.000000,2193.000000,0.919002,1.217779,10.000000,0.000000,50.000000,50.000000
137993.000000,500.000000,0.000000,8050.000000,125100.000000,4343.000000,0.920032,0.955957,10.000000,0.000000,50.000000,100.000000
267393.000000,500.000000,0.000000,8050.000000,250200.000000,8643.000000,0.911639,0.953642,10.000000,0.000000,50.000000,200.000000
396793.000000,500.000000,0.000000,8050.000000,375300.000000,12943.000000,0.907997,1.019963,10.000000,0.000000,50.000000,300.000000
526193.000000,500.000000,0.000000,8050.000000,500400.000000,17243.000000,0.925178,0.730133,10.000000,0.000000,50.000000,400.000000
143843.000000,500.000000,0.000000,16100.000000,125050.000000,2193.000000,0.914093,1.291618,10.000000,0.000000,100.000000,50.000000
